     -5.00000000      0.03846154      0.03846154   -557.35374938
     -4.99899990      0.03847634      0.06693039   -555.41448620
     -4.99799980      0.03849114      0.09513817   -553.48125699
     -4.99699970      0.03850596      0.12308637   -551.55404497
     -4.99599960      0.03852078      0.15077648   -549.63283343
     -4.99499950      0.03853562      0.17821000   -547.71760567
     -4.99399940      0.03855046      0.20538841   -545.80834506
     -4.99299930      0.03856531      0.23231317   -543.90503499
     -4.99199920      0.03858016      0.25898576   -542.00765891
     -4.99099910      0.03859503      0.28540764   -540.11620030
     -4.98999900      0.03860990      0.31158027   -538.23064267
     -4.98899890      0.03862479      0.33750510   -536.35096959
     -4.98799880      0.03863968      0.36318356   -534.47716467
     -4.98699870      0.03865458      0.38861710   -532.60921155
     -4.98599860      0.03866949      0.41380714   -530.74709391
     -4.98499850      0.03868441      0.43875512   -528.89079548
     -4.98399840      0.03869933      0.46346244   -527.04030002
     -4.98299830      0.03871427      0.48793053   -525.19559135
     -4.98199820      0.03872921      0.51216078   -523.35665330
     -4.98099810      0.03874416      0.53615459   -521.52346976
     -4.97999800      0.03875912      0.55991337   -519.69602467
     -4.97899790      0.03877409      0.58343850   -517.87430198
     -4.97799780      0.03878906      0.60673135   -516.05828571
     -4.97699770      0.03880405      0.62979331   -514.24795989
     -4.97599760      0.03881904      0.65262574   -512.44330862
     -4.97499750      0.03883405      0.67523001   -510.64431603
     -4.97399740      0.03884906      0.69760747   -508.85096626
     -4.97299730      0.03886408      0.71975948   -507.06324354
     -4.97199720      0.03887911      0.74168738   -505.28113211
     -4.97099710      0.03889414      0.76339251   -503.50461624
     -4.96999700      0.03890919      0.78487620   -501.73368026
     -4.96899690      0.03892424      0.80613979   -499.96830853
     -4.96799680      0.03893931      0.82718458   -498.20848545
     -4.96699670      0.03895438      0.84801191   -496.45419546
     -4.96599660      0.03896946      0.86862308   -494.70542305
     -4.96499650      0.03898455      0.88901939   -492.96215272
     -4.96399640      0.03899964      0.90920214   -491.22436903
     -4.96299630      0.03901475      0.92917262   -489.49205657
     -4.96199620      0.03902986      0.94893213   -487.76519999
     -4.96099610      0.03904499      0.96848194   -486.04378394
     -4.95999600      0.03906012      0.98782333   -484.32779314
     -4.95899590      0.03907526      1.00695757   -482.61721234
     -4.95799580      0.03909041      1.02588592   -480.91202633
     -4.95699570      0.03910557      1.04460964   -479.21221992
     -4.95599560      0.03912073      1.06312998   -477.51777797
     -4.95499550      0.03913591      1.08144820   -475.82868540
     -4.95399540      0.03915109      1.09956553   -474.14492713
     -4.95299530      0.03916629      1.11748321   -472.46648814
     -4.95199520      0.03918149      1.13520247   -470.79335344
     -4.95099510      0.03919670      1.15272453   -469.12550809
     -4.94999500      0.03921192      1.17005062   -467.46293717
     -4.94899490      0.03922715      1.18718194   -465.80562581
     -4.94799480      0.03924238      1.20411971   -464.15355917
     -4.94699470      0.03925763      1.22086513   -462.50672245
     -4.94599460      0.03927288      1.23741940   -460.86510088
     -4.94499450      0.03928815      1.25378371   -459.22867975
     -4.94399440      0.03930342      1.26995925   -457.59744436
     -4.94299430      0.03931870      1.28594719   -455.97138006
     -4.94199420      0.03933399      1.30174872   -454.35047224
     -4.94099410      0.03934928      1.31736501   -452.73470631
     -4.93999400      0.03936459      1.33279721   -451.12406774
     -4.93899390      0.03937991      1.34804650   -449.51854202
     -4.93799380      0.03939523      1.36311402   -447.91811468
     -4.93699370      0.03941056      1.37800093   -446.32277129
     -4.93599360      0.03942591      1.39270837   -444.73249745
     -4.93499350      0.03944126      1.40723747   -443.14727881
     -4.93399340      0.03945662      1.42158938   -441.56710103
     -4.93299330      0.03947199      1.43576522   -439.99194984
     -4.93199320      0.03948736      1.44976612   -438.42181099
     -4.93099310      0.03950275      1.46359319   -436.85667024
     -4.92999300      0.03951815      1.47724755   -435.29651344
     -4.92899290      0.03953355      1.49073030   -433.74132642
     -4.92799280      0.03954896      1.50404255   -432.19109509
     -4.92699270      0.03956438      1.51718540   -430.64580538
     -4.92599260      0.03957982      1.53015994   -429.10544323
     -4.92499250      0.03959526      1.54296725   -427.56999466
     -4.92399240      0.03961070      1.55560843   -426.03944570
     -4.92299230      0.03962616      1.56808454   -424.51378241
     -4.92199220      0.03964163      1.58039667   -422.99299091
     -4.92099210      0.03965710      1.59254587   -421.47705732
     -4.91999200      0.03967259      1.60453322   -419.96596783
     -4.91899190      0.03968808      1.61635977   -418.45970864
     -4.91799180      0.03970358      1.62802657   -416.95826599
     -4.91699170      0.03971909      1.63953467   -415.46162618
     -4.91599160      0.03973462      1.65088511   -413.96977551
     -4.91499150      0.03975014      1.66207894   -412.48270032
     -4.91399140      0.03976568      1.67311719   -411.00038701
     -4.91299130      0.03978123      1.68400088   -409.52282199
     -4.91199120      0.03979679      1.69473105   -408.04999171
     -4.91099110      0.03981235      1.70530870   -406.58188266
     -4.90999100      0.03982792      1.71573486   -405.11848136
     -4.90899090      0.03984351      1.72601053   -403.65977437
     -4.90799080      0.03985910      1.73613671   -402.20574826
     -4.90699070      0.03987470      1.74611442   -400.75638968
     -4.90599060      0.03989031      1.75594464   -399.31168527
     -4.90499050      0.03990593      1.76562837   -397.87162172
     -4.90399040      0.03992156      1.77516658   -396.43618576
     -4.90299030      0.03993720      1.78456027   -395.00536415
     -4.90199020      0.03995284      1.79381041   -393.57914368
     -4.90099010      0.03996850      1.80291797   -392.15751118
     -4.89999000      0.03998416      1.81188392   -390.74045350
     -4.89898990      0.03999984      1.82070922   -389.32795754
     -4.89798980      0.04001552      1.82939483   -387.92001022
